reward_function,student_type,agent_type,run,final_state,avg_state,accuracy,engagement,questions_answered,avg_total_reward
correctness,FORGETFUL,bandit,32,1.805,1.872973171462557,0.27829108069199676,0.35794875595574843,24.0175,0.27829108069199676
correctness,FORGETFUL,bandit,33,1.7425,1.7774536738453461,0.2892829668888537,0.38542708859803027,24.19,0.2892829668888537
correctness,FORGETFUL,bandit,34,1.82,1.8704382565077466,0.2734917430667142,0.35368737959590973,26.825,0.2734917430667142
correctness,FORGETFUL,bandit,35,1.7475,1.8354490093910676,0.2810379532761564,0.36032018345360606,23.84,0.2810379532761564
correctness,FORGETFUL,bandit,36,1.7575,1.8519659854828638,0.2531836631013124,0.352990270514601,23.3425,0.2531836631013124
correctness,FORGETFUL,bandit,37,1.7125,1.7866391671768187,0.2695317701730468,0.37005256048829144,25.165,0.2695317701730468
correctness,FORGETFUL,bandit,38,1.685,1.7629722282538864,0.28155790416474974,0.39463886411220644,29.5375,0.28155790416474974
correctness,FORGETFUL,bandit,39,1.69,1.7598360081080022,0.2915303240714865,0.39229297978920163,27.8925,0.2915303240714865
correctness,FORGETFUL,bandit,40,1.7275,1.7633690225186487,0.2972902348634952,0.37204058064315926,26.3225,0.2972902348634952
correctness,FORGETFUL,bandit,41,1.7575,1.8599946968128722,0.26520819241667143,0.36226692562911533,25.855,0.26520819241667143
correctness,FORGETFUL,bandit,42,1.7925,1.8851588374548112,0.2582032194058501,0.34146728099649537,21.94,0.2582032194058501
correctness,FORGETFUL,bandit,43,1.6575,1.7002885352569148,0.30406557070093787,0.41896022903485786,27.46,0.30406557070093787
correctness,FORGETFUL,bandit,44,1.86,1.9130355260200955,0.28278823981506385,0.35063193119277963,25.2325,0.28278823981506385
correctness,FORGETFUL,bandit,45,1.795,1.841358160557555,0.2792952386035473,0.36512278075243304,24.6,0.2792952386035473
correctness,FORGETFUL,bandit,46,1.685,1.7315598940131354,0.2758139048505792,0.37529058595508713,26.52,0.2758139048505792
correctness,FORGETFUL,bandit,47,1.7025,1.7315276955309122,0.2910881183099096,0.3998846991300448,27.635,0.2910881183099096
correctness,FORGETFUL,bandit,48,1.715,1.7499375830682597,0.29287743501443375,0.3820084419059961,27.535,0.29287743501443375
correctness,FORGETFUL,bandit,49,1.7875,1.8037273002275935,0.2732177252108363,0.3696473536957647,26.3225,0.2732177252108363
correctness,FORGETFUL,bandit,50,1.78,1.8266683509871475,0.2855778216474034,0.3817072468381882,27.9425,0.2855778216474034
correctness,FORGETFUL,pomdp,1,1.955,1.9709525836762327,0.45182232491627017,0.2637204011934407,13.78,0.45182232491627017
correctness,FORGETFUL,pomdp,2,1.905,1.9355776122937058,0.45869330029673777,0.23026110734727243,12.21,0.45869330029673777
correctness,FORGETFUL,pomdp,3,1.88,1.9525861402566607,0.46028839175876,0.2484305213687994,13.745,0.46028839175876
correctness,FORGETFUL,pomdp,4,1.8825,1.9484629308703898,0.4642967164658496,0.20549030602576812,11.1825,0.4642967164658496
correctness,FORGETFUL,pomdp,5,1.8375,1.8698848842826674,0.4340023132864803,0.23948007553894304,13.1425,0.4340023132864803
correctness,FORGETFUL,pomdp,6,1.915,1.9552642645946137,0.44397740342928116,0.2274728411378389,11.8025,0.44397740342928116
correctness,FORGETFUL,pomdp,7,1.95,1.9707664788593808,0.467625864568122,0.24944773918078803,13.0,0.467625864568122
correctness,FORGETFUL,pomdp,8,1.935,1.9521561262013136,0.4449504461415343,0.23482697365238608,12.4075,0.4449504461415343
correctness,FORGETFUL,pomdp,9,1.8625,1.8710419117866903,0.460293446007855,0.23649190476999002,12.545,0.460293446007855
correctness,FORGETFUL,pomdp,10,1.9275,1.9655912410372938,0.4632242271401835,0.21383036310046916,12.335,0.4632242271401835
correctness,FORGETFUL,pomdp,11,1.8425,1.9464142479674102,0.42414304582183293,0.22956455758096259,11.63,0.42414304582183293
correctness,FORGETFUL,pomdp,12,1.98,2.0407662672947238,0.4425687568239377,0.21691395939224484,11.115,0.4425687568239377
correctness,FORGETFUL,pomdp,13,1.86,1.9153524957366426,0.4631259348386142,0.22822498675611425,11.785,0.4631259348386142
correctness,FORGETFUL,pomdp,14,2.0025,2.002060691593476,0.4771775101131709,0.25684235215617746,13.8075,0.4771775101131709
correctness,FORGETFUL,pomdp,15,1.9075,1.934938000161986,0.4477701678775143,0.21675192495656492,12.5375,0.4477701678775143
correctness,FORGETFUL,pomdp,16,1.8825,1.9660900231511422,0.4514622649667332,0.21762363814467867,11.2675,0.4514622649667332
correctness,FORGETFUL,pomdp,17,1.9875,2.033918060267207,0.46806382597512125,0.24103151057878044,12.15,0.46806382597512125
correctness,FORGETFUL,pomdp,18,1.9275,1.9878813470208911,0.4360544792823952,0.21523310425295086,11.525,0.4360544792823952
correctness,FORGETFUL,pomdp,19,1.975,1.9848115260084072,0.4362271844901987,0.2415613755023687,12.6025,0.4362271844901987
correctness,FORGETFUL,pomdp,20,1.8025,1.8553298440978663,0.43719688525841915,0.24057606614389107,12.455,0.43719688525841915
correctness,FORGETFUL,pomdp,21,1.8725,1.9486153723248287,0.4463834142174419,0.2274903390531082,12.01,0.4463834142174419
correctness,FORGETFUL,pomdp,22,1.945,1.9586316240254897,0.4633811946430482,0.21714392049747094,12.56,0.4633811946430482
correctness,FORGETFUL,pomdp,23,1.9475,1.9698037283294503,0.45425211384858194,0.2224942261002569,12.35,0.45425211384858194
correctness,FORGETFUL,pomdp,24,1.9475,1.9921917382111467,0.4400948174049698,0.2289446748337246,12.235,0.4400948174049698
correctness,FORGETFUL,pomdp,25,1.98,2.058531870389336,0.44857051495680694,0.218298624434631,11.4625,0.44857051495680694
correctness,FORGETFUL,pomdp,26,1.91,1.9213853750460266,0.4445209996310196,0.22659343257469697,12.1175,0.4445209996310196
correctness,FORGETFUL,pomdp,27,1.93,1.9694857518372277,0.4458844862735009,0.24495260885159043,13.105,0.4458844862735009
correctness,FORGETFUL,pomdp,28,1.955,2.013681139160346,0.44613641994316405,0.23030146011458974,11.97,0.44613641994316405
correctness,FORGETFUL,pomdp,29,1.8875,1.9269573160549287,0.4595852959058203,0.23688612173881307,13.325,0.4595852959058203
correctness,FORGETFUL,pomdp,30,1.855,1.917292560095982,0.4489477963997785,0.23147779419556852,12.175,0.4489477963997785
correctness,FORGETFUL,pomdp,31,1.9775,2.046629941066079,0.4301571084566025,0.23910864357457373,12.3125,0.4301571084566025
correctness,FORGETFUL,pomdp,32,1.9725,2.0118345491656857,0.4429779641303185,0.25245251258810597,13.0575,0.4429779641303185
correctness,FORGETFUL,pomdp,33,1.905,1.9660552001183245,0.4629722587215471,0.23993071096756985,12.6075,0.4629722587215471
correctness,FORGETFUL,pomdp,34,1.9275,1.9964315237865855,0.42803288087681596,0.21270518816985143,11.41,0.42803288087681596
correctness,FORGETFUL,pomdp,35,2.0025,2.0133754759687723,0.4545567747870659,0.23455513632338906,12.8675,0.4545567747870659
correctness,FORGETFUL,pomdp,36,1.865,1.9340264028034284,0.43474912187948206,0.22524263119608218,11.38,0.43474912187948206
correctness,FORGETFUL,pomdp,37,1.945,1.9830013281799654,0.4264785138243379,0.23051078095964123,12.2125,0.4264785138243379
correctness,FORGETFUL,pomdp,38,1.995,2.0331067995480416,0.44179621591953905,0.22167990252949196,11.875,0.44179621591953905
correctness,FORGETFUL,pomdp,39,1.9325,1.9510262090357093,0.4538868492762708,0.2348383303990504,12.64,0.4538868492762708
correctness,FORGETFUL,pomdp,40,1.8975,1.9570897741962456,0.4511427430603364,0.23363272673068294,12.0975,0.4511427430603364
correctness,FORGETFUL,pomdp,41,1.89,1.9033019436387975,0.44706958408847525,0.23163215163485695,12.335,0.44706958408847525
correctness,FORGETFUL,pomdp,42,1.945,1.967040016952056,0.4346150976543302,0.2321988377565312,12.445,0.4346150976543302
correctness,FORGETFUL,pomdp,43,1.93,1.9820194321338016,0.4244280419740846,0.22419907590304308,11.7175,0.4244280419740846
correctness,FORGETFUL,pomdp,44,1.8475,1.92231026595949,0.4265917458411522,0.21290259023600228,10.495,0.4265917458411522
correctness,FORGETFUL,pomdp,45,2.0075,2.0624479754409233,0.44364172068195196,0.24504167210579883,12.4,0.44364172068195196
correctness,FORGETFUL,pomdp,46,2.03,2.094453605028869,0.44168167483046666,0.21287407104809716,11.0975,0.44168167483046666
correctness,FORGETFUL,pomdp,47,1.8675,1.939075989157679,0.45779224260814544,0.23751427800799868,12.5475,0.45779224260814544
correctness,FORGETFUL,pomdp,48,1.88,1.891066848459742,0.4528403562050828,0.23109056768170472,12.4,0.4528403562050828
correctness,FORGETFUL,pomdp,49,1.935,1.9459116082729986,0.4626991080572306,0.23932115636003978,12.255,0.4626991080572306
correctness,FORGETFUL,pomdp,50,1.9175,1.912343456226714,0.4485364708427758,0.2385217987441637,12.515,0.4485364708427758
correctness,RANDOM,bandit,1,2.065,2.0074623303609784,0.3601772202120573,0.3969977513366906,41.4325,0.3601772202120573
correctness,RANDOM,bandit,2,2.2025,2.0420896473646604,0.37027609744324397,0.4248409836678071,52.79,0.37027609744324397
correctness,RANDOM,bandit,3,2.1,1.9972412552328336,0.3723864613677027,0.42789601553309203,48.27,0.3723864613677027
correctness,RANDOM,bandit,4,2.1625,2.0664361881124362,0.3496271985974584,0.3884866418641036,43.175,0.3496271985974584
correctness,RANDOM,bandit,5,2.1225,2.0497479611811658,0.34039234511656985,0.4044296004166466,48.2875,0.34039234511656985
correctness,RANDOM,bandit,6,2.1725,2.064273276692649,0.3826536858784971,0.4338518505068015,47.6625,0.3826536858784971
correctness,RANDOM,bandit,7,2.1225,2.039954992580681,0.35304615734130906,0.3972055019557088,42.2925,0.35304615734130906
correctness,RANDOM,bandit,8,2.12,2.1135928405264486,0.3560862459022535,0.3945063347890032,46.965,0.3560862459022535
correctness,RANDOM,bandit,9,2.1275,2.049567459435857,0.35632059222136847,0.40792043785221693,47.6475,0.35632059222136847
correctness,RANDOM,bandit,10,2.0875,2.0258761434731682,0.38024028376804986,0.4386643533942862,48.92,0.38024028376804986
correctness,RANDOM,bandit,11,2.1575,2.054868738319539,0.3860456128300638,0.43023254327537047,51.115,0.3860456128300638
correctness,RANDOM,bandit,12,2.2275,2.1884052814813635,0.3474974652183913,0.37435251535908703,46.02,0.3474974652183913
correctness,RANDOM,bandit,13,2.1425,2.0585517780351177,0.3690696844407438,0.4243423929982808,46.89,0.3690696844407438
correctness,RANDOM,bandit,14,2.1425,2.0508158494597226,0.34911250952188866,0.4307187328474531,48.71,0.34911250952188866
correctness,RANDOM,bandit,15,2.1525,2.075805380151802,0.36632588982469444,0.392978581141606,41.7425,0.36632588982469444
correctness,RANDOM,bandit,16,2.2675,2.0872509812423923,0.4015327442925414,0.4333718071284414,55.2175,0.4015327442925414
correctness,RANDOM,bandit,17,2.1475,2.0759918931100403,0.36101104914654086,0.40259614838647834,49.8175,0.36101104914654086
correctness,RANDOM,bandit,18,2.12,2.0588063539496333,0.3554184384818481,0.41093521795720017,46.435,0.3554184384818481
correctness,RANDOM,bandit,19,2.09,1.9628356379863936,0.39680740681590604,0.4572880608226514,53.425,0.39680740681590604
correctness,RANDOM,bandit,20,2.07,2.0504239811146014,0.36080432901442533,0.41049675764612614,44.0875,0.36080432901442533
correctness,RANDOM,bandit,21,2.3,2.1764404002113595,0.3688873710773967,0.3925437555955858,48.4675,0.3688873710773967
correctness,RANDOM,bandit,22,2.1875,2.072909345465787,0.3801098589783325,0.42646207126072844,52.255,0.3801098589783325
correctness,RANDOM,bandit,23,2.085,1.9845174054505117,0.38046799907670914,0.43628016621771226,51.7575,0.38046799907670914
correctness,RANDOM,bandit,24,2.16,2.091707492424525,0.3562893195912879,0.385554241800708,44.1425,0.3562893195912879
correctness,RANDOM,bandit,25,2.205,2.1302676569486003,0.3733097218595603,0.3976640513156724,50.5975,0.3733097218595603
correctness,RANDOM,bandit,26,2.1525,2.0391814868019837,0.3765028302620192,0.41037138935495465,50.185,0.3765028302620192
correctness,RANDOM,bandit,27,2.0675,1.9592707470741069,0.36333767296704034,0.41046593746896676,48.75,0.36333767296704034
correctness,RANDOM,bandit,28,2.2225,2.1519121226508005,0.36137070878572447,0.4003822122734064,44.6325,0.36137070878572447
correctness,RANDOM,bandit,29,2.1175,2.064086032428007,0.3737200257848778,0.4144503263178545,48.9625,0.3737200257848778
correctness,RANDOM,bandit,30,2.125,2.042386394075576,0.36401841955748204,0.4101624795761129,43.5675,0.36401841955748204
correctness,RANDOM,bandit,31,2.21,2.1390844804881306,0.3583058760441775,0.3841084801572576,50.3525,0.3583058760441775
correctness,RANDOM,bandit,32,2.12,2.061892559703364,0.362426799108513,0.41648795177697473,53.8,0.362426799108513
correctness,RANDOM,bandit,33,2.1275,2.0607658252798244,0.3565963882895151,0.4062068166477004,45.0525,0.3565963882895151
correctness,RANDOM,bandit,34,2.115,2.092949310805501,0.35244956022190876,0.413556565666898,51.6975,0.35244956022190876
correctness,RANDOM,bandit,35,2.1325,2.123882801043603,0.36723883456850176,0.4114170967318097,50.275,0.36723883456850176
correctness,RANDOM,bandit,36,2.1575,2.0479048496251004,0.36539631761771807,0.4176231437478616,47.5325,0.36539631761771807
correctness,RANDOM,bandit,37,2.2475,2.1687297055537735,0.3348241396610709,0.36242728905665855,41.13,0.3348241396610709
correctness,RANDOM,bandit,38,2.1025,2.034237317050133,0.3734188359974894,0.4105743590953578,46.7625,0.3734188359974894
correctness,RANDOM,bandit,39,2.235,2.21484569271608,0.3523848360915677,0.3812552240120215,41.6775,0.3523848360915677
correctness,RANDOM,bandit,40,2.205,2.132441840908703,0.35262731056007196,0.40902687382061614,50.85,0.35262731056007196
correctness,RANDOM,bandit,41,2.26,2.1863637723907745,0.3506059115567355,0.40062925141279515,46.8825,0.3506059115567355
correctness,RANDOM,bandit,42,2.1875,2.132706397642769,0.3656129094348245,0.37586777536451316,45.15,0.3656129094348245
correctness,RANDOM,bandit,43,2.14,2.0403077703191443,0.3546307328930399,0.3907983468776662,47.305,0.3546307328930399
correctness,RANDOM,bandit,44,2.1875,2.0776055485353013,0.37108407047919345,0.41183443080284526,49.725,0.37108407047919345
correctness,RANDOM,bandit,45,2.2375,2.154177454927144,0.34748977612797965,0.3975972475028398,46.375,0.34748977612797965
correctness,RANDOM,bandit,46,2.1575,2.0425248559651012,0.3615587155652631,0.4013105285795085,40.34,0.3615587155652631
correctness,RANDOM,bandit,47,2.13,1.978527810236364,0.36446036674801296,0.4295575857694105,45.08,0.36446036674801296
correctness,RANDOM,bandit,48,2.16,2.0940303260815742,0.36077348100278167,0.39805262458691604,46.78,0.36077348100278167
correctness,RANDOM,bandit,49,2.1775,2.0936781716820807,0.37003352109883175,0.4149735475021028,43.3325,0.37003352109883175
correctness,RANDOM,bandit,50,2.08,1.9944364479318366,0.37073783842905655,0.4446356642350689,48.285,0.37073783842905655
correctness,RANDOM,pomdp,1,2.29,2.2823537999109114,0.5568267091957665,0.42118518643773734,71.0025,0.5568267091957665
correctness,RANDOM,pomdp,2,2.305,2.3274599325922165,0.5506503149051711,0.38198629643200177,59.96,0.5506503149051711
correctness,RANDOM,pomdp,3,2.21,2.235449560000136,0.5607646845462659,0.43005920579273466,72.0375,0.5607646845462659
correctness,RANDOM,pomdp,4,2.2775,2.2680242890383298,0.5534564782253417,0.39866545839767953,63.96,0.5534564782253417
correctness,RANDOM,pomdp,5,2.3425,2.4018984235161605,0.566121626629172,0.4018643714391324,72.935,0.566121626629172
correctness,RANDOM,pomdp,6,2.1825,2.225465406184963,0.5580986082685315,0.38076685853683917,67.9075,0.5580986082685315
correctness,RANDOM,pomdp,7,2.2875,2.303263956661266,0.5943609729785636,0.41659995833271474,76.75,0.5943609729785636
correctness,RANDOM,pomdp,8,2.295,2.298520779923387,0.5719052452247537,0.40831849230973966,75.6775,0.5719052452247537
correctness,RANDOM,pomdp,9,2.3725,2.375920937429683,0.5824805523420631,0.4346760814606243,81.8825,0.5824805523420631
correctness,RANDOM,pomdp,10,2.235,2.289454718769906,0.5559583627468716,0.3762901312276593,62.0525,0.5559583627468716
correctness,RANDOM,pomdp,11,2.1525,2.2065983116471317,0.568951960834807,0.43027973551401444,72.4025,0.568951960834807
correctness,RANDOM,pomdp,12,2.21,2.2796895418006455,0.5245648338890744,0.41927746552692946,69.39,0.5245648338890744
correctness,RANDOM,pomdp,13,2.17,2.174361326384895,0.5759425185197043,0.3844638407396538,63.39,0.5759425185197043
correctness,RANDOM,pomdp,14,2.2275,2.2222977369156216,0.5652935206220441,0.4107448005802392,74.395,0.5652935206220441
correctness,RANDOM,pomdp,15,2.3525,2.3270604624970237,0.5610771934987591,0.41099157606690406,69.7925,0.5610771934987591
correctness,RANDOM,pomdp,16,2.215,2.2519026111463867,0.5553169940040357,0.3807655349478333,68.1625,0.5553169940040357
correctness,RANDOM,pomdp,17,2.195,2.1855405219486905,0.5619490066136671,0.3900210487345444,65.7025,0.5619490066136671
correctness,RANDOM,pomdp,18,2.1725,2.194633199690524,0.5670593879497008,0.41704149252795575,74.5075,0.5670593879497008
correctness,RANDOM,pomdp,19,2.265,2.278555872378963,0.5609615078190712,0.383996395322431,69.69,0.5609615078190712
correctness,RANDOM,pomdp,20,2.23,2.2574451715012964,0.5676353583401506,0.42925804302818493,71.855,0.5676353583401506
correctness,RANDOM,pomdp,21,2.37,2.411012771522587,0.5753837336687245,0.40227030841964506,73.6525,0.5753837336687245
correctness,RANDOM,pomdp,22,2.18,2.1852834257315568,0.5749730763612342,0.4544854219645286,82.635,0.5749730763612342
correctness,RANDOM,pomdp,23,2.215,2.2232802142690122,0.5682798033521635,0.3949315049792068,67.8025,0.5682798033521635
correctness,RANDOM,pomdp,24,2.3175,2.293598549145696,0.5723414621340602,0.4107534678416654,69.8125,0.5723414621340602
correctness,RANDOM,pomdp,25,2.2225,2.206232575053193,0.5713772634604621,0.4015998953969804,67.2725,0.5713772634604621
correctness,RANDOM,pomdp,26,2.2975,2.331515271129065,0.5703278280445914,0.404157505875368,74.57,0.5703278280445914
